outcome,reference_model,curve,curve_type,model_family,threshold,net_benefit,n,events,prevalence,validation_cohort_n,coverage_rate,source_id
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.085,-0.08042177337477607,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.085,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.09,-0.0006968301197850975,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.09,-0.08635815674496714,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.09,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.095,-0.0007882650111933631,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.095,-0.09236013551151391,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.095,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.1,-0.0007750299443387587,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.1,-0.09842880293102234,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.1,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.105,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.105,-0.1045652766904135,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.105,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.11,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.11,-0.11077069959316865,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.11,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.115,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.115,-0.11704624026883627,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.115,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.12,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.12,-0.12339309390672738,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.12,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.125,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.125,-0.12981248301476583,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.125,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.13,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.13,-0.13630565820450588,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.13,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.135,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.135,-0.14287389900337585,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.135,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.14,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.14,-0.14951851469525596,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.14,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.145,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.145,-0.15624084519054982,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.145,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness__core_vitals_complete_case__logistic_l2__isotonic,model,missingness_sensitivity,0.15,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_all,treat_all,reference,0.15,-0.16304226192696486,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__isotonic,treat_none,treat_none,reference,0.15,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.01,0.002124927140780025,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.01,0.0014283609717978766,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.01,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.015,0.0008369035854880929,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.015,-0.003640530596873198,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.015,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.02,0.0018861698135183048,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.02,-0.008761145548898064,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.02,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.025,0.0021177828723802088,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.025,-0.013934279628636005,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.025,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.03,0.001591825794768875,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.03,-0.019160744987546496,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.03,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.035,0.0003515562112097147,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.035,-0.024441370609243635,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.035,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.04,0.0001849503276262946,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.04,-0.02977700274783344,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.04,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.045,0.0001502289123426747,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.045,-0.035168505380021045,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.045,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.05,1.6687247605379977e-05,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.05,-0.04061676067149485,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.05,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.055,-6.123072071074608e-05,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.055,-0.04612266945811651,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.055,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.06,3.3729543032151393e-06,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.06,-0.051687151742468185,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.06,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.065,4.1539645777028745e-05,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.065,-0.05731114720633165,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.065,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.07,7.841212046829076e-05,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.07,-0.06299561573969904,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.07,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.075,0.00016281341582546403,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.075,-0.06874153798694063,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.075,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.08,4.824791155468556e-05,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.08,-0.07454991591078271,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.08,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,missingness__core_vitals_complete_case__logistic_l2__platt,model,missingness_sensitivity,0.085,5.544178439383072e-05,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_all,treat_all,reference,0.085,-0.08042177337477607,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
S5,missingness__core_vitals_complete_case__logistic_l2__platt,treat_none,treat_none,reference,0.085,0.0,6308,72,0.011414077362079899,7504,0.8406183368869936,s0046
